home_team_id,home_score,away_team_id,away_score,home_goal_points,home_deffence_points,home_attack_points,home_agi,home_save_points,home_attacks,home_chance_construct_rate,home_shooting_success_rate,home_capture_points,home_pass_points,home_dribble_points,away_goal_points,away_deffence_points,away_attack_points,away_agi,away_save_points,away_attacks,away_chance_construct_rate,away_shooting_success_rate,away_capture_points,away_pass_points,away_dribble_points,result,diff_goal_points,diff_attack_points,diff_deffence_points,diff_agi,diff_save_points,diff_chance_construct_rate,diff_shooting_success_rate,diff_attacks,diff_capture_points,diff_pass_points,diff_dribble_points,home_attack_vs_away_defense,away_attack_vs_home_defense,home_overall,away_overall,diff_overall
34,1,40,0,51.76,139.91,110.77,50.9,2.78,113.9,9.9,21.8,639.78,83.0,9.4,21.91,145.21,90.53,46.9,4.51,112.2,8.8,7.9,773.98,70.63,6.53,1,29.849999999999998,20.239999999999995,-5.300000000000011,4.0,-1.73,1.0999999999999996,13.9,1.7000000000000028,-134.20000000000005,12.370000000000005,2.87,0.7628261991029406,0.6470587772811967,-29.14,-54.68000000000001,25.540000000000006
35,1,23,2,18.12,136.32,105.54,46.5,4.69,108.8,9.9,8.3,701.85,85.51,8.73,7.01,118.87,110.4,54.0,2.92,130.3,8.6,3.0,877.81,88.81,7.04,2,11.110000000000001,-4.859999999999999,17.44999999999999,-7.5,1.7700000000000005,1.3000000000000007,5.300000000000001,-21.500000000000014,-175.95999999999992,-3.299999999999997,1.6900000000000004,0.8878606134549833,0.8098590955208997,-30.779999999999987,-8.469999999999999,-22.309999999999988
38,0,24,0,36.67,137.43,127.51,49.7,0.97,116.9,12.3,10.9,788.41,93.85,10.92,42.74,128.68,129.28,56.5,2.77,119.0,12.2,11.5,748.78,104.95,8.88,0,-6.07,-1.769999999999996,8.75,-6.799999999999997,-1.8,0.10000000000000142,-0.5999999999999996,-2.0999999999999943,39.629999999999995,-11.100000000000009,2.039999999999999,0.9909076009552688,0.940697013701738,-9.920000000000002,0.5999999999999943,-10.519999999999996
21,2,36,1,20.24,112.52,139.41,47.2,2.77,120.4,10.5,7.0,737.89,110.18,10.42,37.96,122.67,126.92,53.7,3.26,123.1,10.4,11.3,737.47,100.6,11.19,1,-17.720000000000002,12.489999999999995,-10.150000000000006,-6.5,-0.48999999999999977,0.09999999999999964,-4.300000000000001,-2.6999999999999886,0.4199999999999591,9.580000000000013,-0.7699999999999996,1.13646359040812,1.1279771482423437,26.89,4.25,22.64
37,0,33,1,17.71,128.19,126.12,45.7,1.86,120.4,10.0,5.6,813.36,96.87,12.13,40.97,125.81,139.63,53.0,3.6,121.1,10.7,12.0,808.26,110.15,13.58,2,-23.259999999999998,-13.509999999999991,2.3799999999999955,-7.299999999999997,-1.74,-0.6999999999999993,-6.4,-0.6999999999999886,5.100000000000023,-13.280000000000001,-1.4499999999999993,1.0024639533849493,1.0892424456476757,-2.069999999999993,13.819999999999993,-15.889999999999986
51,1,50,0,23.99,119.69,81.31,44.2,1.8,129.6,9.1,8.5,871.31,60.36,8.97,22.57,138.27,94.0,44.6,5.57,127.3,8.6,9.1,799.93,73.88,8.53,1,1.4199999999999982,-12.689999999999998,-18.580000000000013,-0.3999999999999986,-3.7700000000000005,0.5,-0.5999999999999996,2.299999999999997,71.38,-13.519999999999996,0.4400000000000013,0.5880523187927736,0.7853621200299006,-38.379999999999995,-44.27000000000001,5.890000000000015
48,3,57,4,44.25,130.11,152.5,47.6,3.58,129.6,10.4,13.0,807.88,130.75,14.7,32.17,134.14,99.63,58.9,5.4,139.7,10.2,10.2,904.61,67.22,14.63,2,12.079999999999998,52.870000000000005,-4.029999999999973,-11.299999999999997,-1.8200000000000003,0.20000000000000107,2.8000000000000007,-10.099999999999994,-96.73000000000002,63.53,0.06999999999999851,1.136871840101995,0.7657366254909979,22.389999999999986,-34.50999999999999,56.89999999999998
52,0,47,1,17.64,120.81,104.42,48.7,3.22,127.9,8.3,6.3,816.74,80.03,12.27,34.13,108.27,126.43,54.2,2.16,135.8,12.8,8.6,822.72,93.54,12.08,2,-16.490000000000002,-22.010000000000005,12.540000000000006,-5.5,1.06,-4.5,-2.3,-7.900000000000006,-5.980000000000018,-13.510000000000005,0.1899999999999995,0.9644406608995418,1.0465192412449928,-16.39,18.16000000000001,-34.55000000000001
55,0,52,1,18.62,100.04,84.07,50.3,3.14,125.9,7.0,11.3,588.61,68.39,5.01,17.64,120.81,104.42,48.7,3.22,127.9,8.3,6.3,816.74,80.03,12.27,2,0.9800000000000004,-20.35000000000001,-20.769999999999996,1.5999999999999943,-0.08000000000000007,-1.3000000000000007,5.000000000000001,-2.0,-228.13,-11.64,-7.26,0.6958860445421698,1.0437823826686943,-15.970000000000013,-16.39,0.4199999999999875
60,0,43,0,13.19,147.97,123.31,39.5,5.17,125.3,8.2,6.5,702.42,98.45,10.72,47.7,128.64,130.34,63.7,1.97,140.6,11.9,11.3,1022.77,103.64,11.67,0,-34.510000000000005,-7.030000000000001,19.330000000000013,-24.200000000000003,3.2,-3.700000000000001,-4.800000000000001,-15.299999999999997,-320.35,-5.189999999999998,-0.9499999999999993,0.9585664677731291,0.8808541676789776,-24.659999999999997,1.700000000000017,-26.360000000000014
44,1,53,1,25.8,134.21,113.76,51.2,2.37,119.8,10.4,9.0,687.51,87.05,9.72,18.28,131.16,106.28,40.9,5.02,121.6,7.8,7.1,751.34,78.33,8.86,0,7.52,7.480000000000004,3.0500000000000114,10.300000000000004,-2.6499999999999995,2.6000000000000005,1.9000000000000004,-1.7999999999999972,-63.83000000000004,8.719999999999999,0.8600000000000012,0.8673375367995169,0.7918932425383173,-20.450000000000003,-24.879999999999995,4.429999999999993
59,1,49,0,25.94,129.78,139.76,52.7,2.4,123.3,10.8,7.5,784.54,109.62,15.67,19.37,134.12,117.68,51.2,4.25,121.2,8.6,7.5,778.83,92.63,12.87,1,6.57,22.079999999999984,-4.340000000000003,1.5,-1.85,2.200000000000001,0.0,2.0999999999999943,5.709999999999923,16.99000000000001,2.8000000000000007,1.042051816130941,0.9067652252453979,9.97999999999999,-16.439999999999998,26.419999999999987
58,1,46,1,24.02,145.96,114.56,44.2,5.83,116.6,7.8,8.5,709.12,96.36,9.36,30.31,129.84,116.75,51.0,2.55,127.2,10.4,8.4,875.22,94.46,11.79,0,-6.289999999999999,-2.1899999999999977,16.120000000000005,-6.799999999999997,3.2800000000000002,-2.6000000000000005,0.09999999999999964,-10.600000000000009,-166.10000000000002,1.9000000000000057,-2.4299999999999997,0.882316629519668,0.7998766237409821,-31.400000000000006,-13.090000000000003,-18.310000000000002
48,1,56,1,51.76,167.01,189.52,47.4,4.4,130.3,9.8,14.1,975.16,161.27,19.1,20.13,157.23,118.42,45.6,5.02,124.1,8.5,6.7,854.83,97.44,8.57,0,31.63,71.10000000000001,9.780000000000001,1.7999999999999972,-0.6199999999999992,1.3000000000000007,7.3999999999999995,6.200000000000017,120.32999999999993,63.83000000000001,10.530000000000001,1.205367855665722,0.7090592953081076,22.51000000000002,-38.80999999999999,61.32000000000001
13,1,7,0,26.51,183.22,140.9,44.9,5.51,117.7,8.2,7.2,1279.22,109.99,15.29,46.39,169.75,221.76,51.7,3.88,118.6,11.1,9.9,1132.28,184.53,18.08,1,-19.88,-80.85999999999999,13.469999999999999,-6.800000000000004,1.63,-2.9000000000000004,-2.7,-0.8999999999999915,146.94000000000005,-74.54,-2.789999999999999,0.8300441337234679,1.2103481492005157,-42.31999999999999,52.00999999999999,-94.32999999999998
18,0,8,1,39.92,162.06,166.69,52.7,2.69,119.5,9.3,9.7,1200.67,128.38,13.15,26.56,191.8,168.05,47.7,7.79,118.0,8.5,7.6,1229.55,131.66,17.2,2,13.360000000000003,-1.3600000000000136,-29.74000000000001,5.0,-5.1,0.8000000000000007,2.0999999999999996,1.5,-28.87999999999988,-3.280000000000001,-4.049999999999999,0.8690823321646333,1.036961555167126,4.6299999999999955,-23.75,28.379999999999995
19,2,20,1,49.98,195.23,159.85,48.4,5.88,124.9,8.5,12.1,1332.26,125.71,10.38,20.83,171.68,145.73,48.0,2.58,123.4,7.4,6.8,1287.9,111.67,12.59,1,29.15,14.120000000000005,23.549999999999983,0.3999999999999986,3.3,1.0999999999999996,5.3,1.5,44.3599999999999,14.039999999999992,-2.209999999999999,0.9310926764275002,0.7464528634711436,-35.379999999999995,-25.950000000000017,-9.429999999999978
16,1,9,1,31.02,170.25,168.62,54.1,4.66,109.9,12.7,6.1,1155.56,126.19,17.59,26.88,172.88,144.91,54.4,10.53,120.5,9.8,7.2,1210.63,109.59,13.82,0,4.140000000000001,23.710000000000008,-2.6299999999999955,-0.29999999999999716,-5.869999999999999,2.8999999999999986,-1.1000000000000005,-10.599999999999994,-55.070000000000164,16.599999999999994,3.7699999999999996,0.9753585738455245,0.851160008742437,-1.6299999999999955,-27.97,26.340000000000003
11,1,15,0,47.75,167.02,164.25,53.1,8.22,120.2,9.5,13.5,1171.98,132.94,14.71,34.9,173.89,147.68,43.7,5.52,113.2,8.5,11.2,1105.74,123.44,8.51,1,12.850000000000001,16.569999999999993,-6.869999999999976,9.399999999999999,2.700000000000001,1.0,2.3000000000000007,7.0,66.24000000000001,9.5,6.200000000000001,0.9445626002321813,0.8842054314330361,-2.7700000000000102,-26.20999999999998,23.43999999999997
17,3,3,0,26.49,185.26,162.59,43.6,4.69,115.5,8.6,7.8,1037.35,132.77,17.38,41.65,201.95,202.74,52.2,4.24,120.6,10.5,8.5,1363.36,169.46,15.95,1,-15.16,-40.150000000000006,-16.689999999999998,-8.600000000000001,0.4500000000000002,-1.9000000000000004,-0.7000000000000002,-5.099999999999994,-326.01,-36.69,1.4299999999999997,0.8051002324783247,1.0943538219608215,-22.669999999999987,0.7900000000000205,-23.460000000000008
5,1,12,0,46.98,188.13,169.35,50.2,5.22,112.3,10.5,9.8,1157.56,133.23,18.91,24.36,137.72,175.62,54.5,1.83,124.3,10.3,6.5,1249.37,138.27,10.0,1,22.619999999999997,-6.27000000000001,50.41,-4.299999999999997,3.3899999999999997,0.1999999999999993,3.3000000000000007,-12.0,-91.80999999999995,-5.0400000000000205,8.91,1.2296688041193142,0.933503378860183,-18.78,37.900000000000006,-56.68000000000001
26,0,40,3,30.16,131.49,192.44,48.5,7.07,112.0,9.7,10.8,828.53,147.83,19.43,25.83,178.77,106.54,45.8,5.12,111.6,8.1,9.1,943.31,82.36,8.1,2,4.330000000000002,85.89999999999999,-47.28,2.700000000000003,1.9500000000000002,1.5999999999999996,1.700000000000001,0.4000000000000057,-114.77999999999997,65.47000000000001,11.33,1.0764669085155838,0.8102516685488121,60.94999999999999,-72.23,133.18
29,2,32,1,28.93,166.76,139.35,47.2,3.37,113.1,9.2,9.7,813.92,104.33,18.91,44.31,172.15,159.77,44.5,4.92,115.2,9.5,13.3,862.49,128.39,11.52,1,-15.380000000000003,-20.420000000000016,-5.390000000000015,2.700000000000003,-1.5499999999999998,-0.3000000000000007,-3.6000000000000014,-2.1000000000000085,-48.57000000000005,-24.059999999999988,7.390000000000001,0.8094684397636688,0.958083415802146,-27.409999999999997,-12.379999999999995,-15.030000000000001
39,3,23,4,55.16,141.84,195.69,46.4,2.96,117.3,13.2,11.8,965.6,153.26,20.59,18.93,158.89,128.14,53.1,4.63,129.3,8.2,7.8,1047.34,103.26,8.29,2,36.23,67.55000000000001,-17.049999999999983,-6.700000000000003,-1.67,5.0,4.000000000000001,-12.000000000000014,-81.7399999999999,49.999999999999986,12.3,1.2316066944674495,0.9034122318519293,53.849999999999994,-30.75,84.6
36,0,30,2,39.22,148.94,155.87,53.0,4.3,121.8,10.8,9.7,876.32,122.76,14.14,34.12,154.61,173.94,51.2,4.33,116.8,10.6,9.6,991.89,142.07,11.57,2,5.100000000000001,-18.069999999999993,-5.670000000000016,1.7999999999999972,-0.03000000000000025,0.20000000000000107,0.09999999999999964,5.0,-115.56999999999994,-19.309999999999988,2.5700000000000003,1.0081494723401156,1.1678527482306467,6.930000000000007,19.329999999999984,-12.399999999999977
31,1,28,1,41.05,153.29,162.76,46.9,3.39,110.2,10.5,9.5,916.66,127.84,14.54,29.08,171.93,136.3,49.5,2.24,115.7,10.1,7.8,1020.53,108.69,10.4,0,11.969999999999999,26.45999999999998,-18.640000000000015,-2.6000000000000014,1.15,0.40000000000000036,1.7000000000000002,-5.5,-103.87,19.150000000000006,4.139999999999999,0.9466642850773985,0.8891642710441471,9.469999999999999,-35.629999999999995,45.099999999999994
34,3,22,1,66.04,163.72,141.38,50.5,3.65,114.6,10.0,20.6,792.98,103.81,14.0,34.6,158.08,138.39,63.3,5.9,119.6,10.9,9.1,946.67,105.12,10.71,1,31.440000000000005,2.990000000000009,5.639999999999986,-12.799999999999997,-2.2500000000000004,-0.9000000000000004,11.500000000000002,-5.0,-153.68999999999994,-1.3100000000000023,3.289999999999999,0.8943572308731508,0.8452845806691558,-22.340000000000003,-19.690000000000026,-2.6499999999999773
33,0,25,0,44.86,153.83,167.59,52.1,3.86,118.1,11.0,10.5,984.26,133.52,16.12,16.8,181.39,125.76,49.8,3.26,112.2,9.6,6.7,946.07,101.27,8.84,0,28.06,41.83,-27.559999999999974,2.3000000000000043,0.6000000000000001,1.4000000000000004,3.8,5.8999999999999915,38.18999999999994,32.250000000000014,7.280000000000001,0.9239207826274447,0.817525787068466,13.759999999999991,-55.62999999999998,69.38999999999997
24,1,21,0,46.11,160.16,153.65,55.8,3.8,118.5,12.0,10.3,916.19,125.26,10.71,27.27,138.0,166.22,49.2,3.03,119.1,10.5,7.3,920.33,130.71,13.43,1,18.84,-12.569999999999993,22.159999999999997,6.599999999999994,0.77,1.5,3.000000000000001,-0.5999999999999943,-4.139999999999986,-5.450000000000003,-2.719999999999999,1.1134057164198756,1.0378370980371443,-6.509999999999991,28.22,-34.72999999999999
10,1,2,1,48.42,183.19,220.09,48.7,3.91,114.8,8.9,11.4,1177.7,181.21,17.09,34.94,192.26,169.68,38.7,4.08,114.2,9.5,9.2,1188.51,139.72,13.97,0,13.480000000000004,50.41,-9.069999999999993,10.0,-0.16999999999999993,-0.5999999999999996,2.200000000000001,0.5999999999999943,-10.809999999999945,41.49000000000001,3.119999999999999,1.1447518389289588,0.926251382376146,36.900000000000006,-22.579999999999984,59.47999999999999
27,1,38,2,29.17,171.88,127.41,49.2,4.55,115.4,10.7,8.8,846.01,87.93,14.24,44.63,165.75,157.64,50.7,2.15,117.1,12.3,10.1,954.89,117.4,13.75,2,-15.46,-30.22999999999999,6.1299999999999955,-1.5,2.4,-1.6000000000000014,-1.299999999999999,-1.6999999999999886,-108.88,-29.47,0.4900000000000002,0.7686877364290958,0.9171514476872558,-44.47,-8.110000000000014,-36.359999999999985
37,1,35,0,21.11,147.2,155.08,44.6,2.51,118.5,9.9,5.4,996.21,121.98,13.88,23.42,160.19,129.86,46.0,5.2,111.0,9.3,7.9,836.78,105.61,11.34,1,-2.3100000000000023,25.22,-12.990000000000009,-1.3999999999999986,-2.6900000000000004,0.5999999999999996,-2.5,7.5,159.43000000000006,16.370000000000005,2.540000000000001,0.9681003203632986,0.8822010270243869,7.880000000000024,-30.329999999999984,38.21000000000001
44,1,55,2,30.38,165.42,153.15,52.6,2.58,118.4,10.6,8.8,857.68,117.65,13.07,25.29,130.37,113.1,50.9,3.73,125.8,7.3,10.8,724.88,93.8,6.05,2,5.09,40.05000000000001,35.04999999999998,1.7000000000000028,-1.15,3.3,-2.0,-7.3999999999999915,132.79999999999995,23.85000000000001,7.0200000000000005,1.1747333608396593,0.6837141407499613,-12.269999999999982,-17.27000000000001,5.000000000000028
51,2,47,0,31.99,145.41,104.74,47.1,2.31,133.1,9.2,8.9,1141.24,75.26,13.51,36.91,135.76,156.35,52.8,2.68,134.5,11.4,8.5,990.19,117.58,13.39,1,-4.919999999999998,-51.61,9.650000000000006,-5.699999999999996,-0.3700000000000001,-2.200000000000001,0.40000000000000036,-1.4000000000000057,151.04999999999995,-42.31999999999999,0.11999999999999922,0.7715084876614254,1.0752354669393118,-40.67,20.590000000000003,-61.260000000000005
17,0,6,2,26.49,185.26,162.59,43.6,4.69,115.5,8.6,7.8,1037.35,132.77,17.38,44.88,182.23,182.16,49.9,4.04,124.2,9.3,11.3,1169.52,148.14,16.13,2,-18.390000000000004,-19.569999999999993,3.030000000000001,-6.299999999999997,0.6500000000000004,-0.7000000000000011,-3.500000000000001,-8.700000000000003,-132.17000000000007,-15.369999999999976,1.25,0.8922240634240212,0.9832667071539076,-22.669999999999987,-0.06999999999999318,-22.599999999999994
12,0,2,1,24.36,137.72,175.62,54.5,1.83,124.3,10.3,6.5,1249.37,138.27,10.0,34.94,192.26,169.68,38.7,4.08,114.2,9.5,9.2,1188.51,139.72,13.97,2,-10.579999999999998,5.939999999999998,-54.53999999999999,15.799999999999997,-2.25,0.8000000000000007,-2.6999999999999993,10.099999999999994,60.8599999999999,-1.4499999999999886,-3.9700000000000006,0.9134504882216536,1.2320649700795114,37.900000000000006,-22.579999999999984,60.47999999999999
9,0,13,1,26.88,172.88,144.91,54.4,10.53,120.5,9.8,7.2,1210.63,109.59,13.82,26.51,183.22,140.9,44.9,5.51,117.7,8.2,7.2,1279.22,109.99,15.29,2,0.36999999999999744,4.009999999999991,-10.340000000000003,9.5,5.02,1.6000000000000014,0.0,2.799999999999997,-68.58999999999992,-0.3999999999999915,-1.4699999999999989,0.7909070630440419,0.8150161490619997,-27.97,-42.31999999999999,14.349999999999994
15,1,10,2,34.9,173.89,147.68,43.7,5.52,113.2,8.5,11.2,1105.74,123.44,8.51,48.42,183.19,220.09,48.7,3.91,114.8,8.9,11.4,1177.7,181.21,17.09,2,-13.520000000000003,-72.41,-9.300000000000011,-5.0,1.6099999999999994,-0.40000000000000036,-0.20000000000000107,-1.5999999999999943,-71.96000000000004,-57.77000000000001,-8.58,0.8061574973438781,1.2656851305028967,-26.20999999999998,36.900000000000006,-63.109999999999985
20,0,11,3,20.83,171.68,145.73,48.0,2.58,123.4,7.4,6.8,1287.9,111.67,12.59,47.75,167.02,164.25,53.1,8.22,120.2,9.5,13.5,1171.98,132.94,14.71,2,-26.92,-18.52000000000001,4.659999999999997,-5.100000000000001,-5.640000000000001,-2.0999999999999996,-6.7,3.200000000000003,115.92000000000007,-21.269999999999996,-2.120000000000001,0.8725301836588322,0.9567217522878755,-25.950000000000017,-2.7700000000000102,-23.180000000000007
3,2,19,1,41.65,201.95,202.74,52.2,4.24,120.6,10.5,8.5,1363.36,169.46,15.95,49.98,195.23,159.85,48.4,5.88,124.9,8.5,12.1,1332.26,125.71,10.38,1,-8.329999999999998,42.890000000000015,6.719999999999999,3.8000000000000043,-1.6399999999999997,2.0,-3.5999999999999996,-4.300000000000011,31.09999999999991,43.750000000000014,5.5699999999999985,1.038467395458311,0.7915325183692736,0.7900000000000205,-35.379999999999995,36.170000000000016
7,1,18,2,46.39,169.75,221.76,51.7,3.88,118.6,11.1,9.9,1132.28,184.53,18.08,39.92,162.06,166.69,52.7,2.69,119.5,9.3,9.7,1200.67,128.38,13.15,2,6.469999999999999,55.06999999999999,7.689999999999998,-1.0,1.19,1.799999999999999,0.20000000000000107,-0.9000000000000057,-68.3900000000001,56.150000000000006,4.929999999999998,1.3683819962740962,0.9819734325788847,52.00999999999999,4.6299999999999955,47.379999999999995
8,0,16,0,26.56,191.8,168.05,47.7,7.79,118.0,8.5,7.6,1229.55,131.66,17.2,31.02,170.25,168.62,54.1,4.66,109.9,12.7,6.1,1155.56,126.19,17.59,0,-4.460000000000001,-0.5699999999999932,21.55000000000001,-6.399999999999999,3.13,-4.199999999999999,1.5,8.099999999999994,73.99000000000001,5.469999999999999,-0.39000000000000057,0.9870777687472677,0.8791448968120491,-23.75,-1.6299999999999955,-22.120000000000005
30,0,34,0,34.12,154.61,173.94,51.2,4.33,116.8,10.6,9.6,991.89,142.07,11.57,66.04,163.72,141.38,50.5,3.65,114.6,10.0,20.6,792.98,103.81,14.0,0,-31.92000000000001,32.56,-9.109999999999985,0.7000000000000028,0.6800000000000002,0.5999999999999996,-11.000000000000002,2.200000000000003,198.90999999999997,38.25999999999999,-2.4299999999999997,1.0624235852416573,0.9144297966218357,19.329999999999984,-22.340000000000003,41.66999999999999
33,0,38,0,44.86,153.83,167.59,52.1,3.86,118.1,11.0,10.5,984.26,133.52,16.12,44.63,165.75,157.64,50.7,2.15,117.1,12.3,10.1,954.89,117.4,13.75,0,0.22999999999999687,9.950000000000017,-11.919999999999987,1.3999999999999986,1.71,-1.3000000000000007,0.40000000000000036,1.0,29.370000000000005,16.120000000000005,2.370000000000001,1.0111009948053697,1.0247675339811781,13.759999999999991,-8.110000000000014,21.870000000000005
23,2,24,1,18.93,158.89,128.14,53.1,4.63,129.3,8.2,7.8,1047.34,103.26,8.29,46.11,160.16,153.65,55.8,3.8,118.5,12.0,10.3,916.19,125.26,10.71,1,-27.18,-25.51000000000002,-1.2700000000000102,-2.6999999999999957,0.8300000000000001,-3.8000000000000007,-2.500000000000001,10.800000000000011,131.14999999999986,-22.0,-2.4200000000000017,0.8000748751202,0.9670211487808454,-30.75,-6.509999999999991,-24.24000000000001
21,2,39,2,27.27,138.0,166.22,49.2,3.03,119.1,10.5,7.3,920.33,130.71,13.43,55.16,141.84,195.69,46.4,2.96,117.3,13.2,11.8,965.6,153.26,20.59,0,-27.889999999999997,-29.47,-3.8400000000000034,2.8000000000000043,0.06999999999999984,-2.6999999999999993,-4.500000000000001,1.7999999999999972,-45.26999999999998,-22.549999999999983,-7.16,1.1718837301266405,1.418043375504103,28.22,53.849999999999994,-25.629999999999995
35,0,32,0,23.42,160.19,129.86,46.0,5.2,111.0,9.3,7.9,836.78,105.61,11.34,44.31,172.15,159.77,44.5,4.92,115.2,9.5,13.3,862.49,128.39,11.52,0,-20.89,-29.909999999999997,-11.960000000000008,1.5,0.28000000000000025,-0.1999999999999993,-5.4,-4.200000000000003,-25.710000000000036,-22.779999999999987,-0.17999999999999972,0.754342099660639,0.9973780512280386,-30.329999999999984,-12.379999999999995,-17.94999999999999
40,1,29,0,25.83,178.77,106.54,45.8,5.12,111.6,8.1,9.1,943.31,82.36,8.1,28.93,166.76,139.35,47.2,3.37,113.1,9.2,9.7,813.92,104.33,18.91,1,-3.1000000000000014,-32.80999999999999,12.01000000000002,-1.4000000000000057,1.75,-1.0999999999999996,-0.5999999999999996,-1.5,129.39,-21.97,-10.81,0.6388821876419893,0.7794931599545135,-72.23,-27.409999999999997,-44.82000000000001
22,0,37,2,34.6,158.08,138.39,63.3,5.9,119.6,10.9,9.1,946.67,105.12,10.71,21.11,147.2,155.08,44.6,2.51,118.5,9.9,5.4,996.21,121.98,13.88,2,13.490000000000002,-16.690000000000026,10.880000000000024,18.699999999999996,3.3900000000000006,1.0,3.6999999999999993,1.0999999999999943,-49.54000000000008,-16.86,-3.17,0.9401493926528944,0.9810222051478868,-19.690000000000026,7.880000000000024,-27.57000000000005
25,1,31,2,16.8,181.39,125.76,49.8,3.26,112.2,9.6,6.7,946.07,101.27,8.84,41.05,153.29,162.76,46.9,3.39,110.2,10.5,9.5,916.66,127.84,14.54,2,-24.249999999999996,-36.999999999999986,28.099999999999994,2.8999999999999986,-0.13000000000000034,-0.9000000000000004,-2.8,2.0,29.410000000000082,-26.570000000000007,-5.699999999999999,0.8204057133273069,0.8972930758424899,-55.62999999999998,9.469999999999999,-65.09999999999998
26,0,27,1,30.16,131.49,192.44,48.5,7.07,112.0,9.7,10.8,828.53,147.83,19.43,29.17,171.88,127.41,49.2,4.55,115.4,10.7,8.8,846.01,87.93,14.24,2,0.9899999999999984,65.03,-40.389999999999986,-0.7000000000000028,2.5200000000000005,-1.0,2.0,-3.4000000000000057,-17.480000000000018,59.900000000000006,5.1899999999999995,1.119618273236079,0.968970950720895,60.94999999999999,-44.47,105.41999999999999
28,2,36,4,29.08,171.93,136.3,49.5,2.24,115.7,10.1,7.8,1020.53,108.69,10.4,39.22,148.94,155.87,53.0,4.3,121.8,10.8,9.7,876.32,122.76,14.14,2,-10.14,-19.569999999999993,22.99000000000001,-3.5,-2.0599999999999996,-0.7000000000000011,-1.8999999999999995,-6.099999999999994,144.20999999999992,-14.070000000000007,-3.74,0.9151335494069056,0.9065898385046334,-35.629999999999995,6.930000000000007,-42.56
12,2,16,1,29.75,145.4,191.38,55.5,1.97,124.1,10.5,7.1,1366.49,149.56,12.36,31.33,187.93,177.67,52.5,5.38,110.0,12.3,6.3,1215.06,134.51,17.83,1,-1.5799999999999983,13.710000000000008,-42.53,3.0,-3.41,-1.8000000000000007,0.7999999999999998,14.099999999999994,151.43000000000006,15.050000000000011,-5.469999999999999,1.0183578450296469,1.2219393932641407,45.97999999999999,-10.26000000000002,56.24000000000001
2,2,17,3,39.68,203.66,189.47,39.5,4.22,113.0,9.8,9.7,1263.12,152.8,16.98,36.35,196.82,179.44,44.3,4.84,115.2,8.9,9.1,1126.02,145.75,19.73,2,3.3299999999999983,10.030000000000001,6.840000000000003,-4.799999999999997,-0.6200000000000001,0.9000000000000004,0.5999999999999996,-2.200000000000003,137.0999999999999,7.050000000000011,-2.75,0.9626561852120625,0.8810762603812108,-14.189999999999998,-17.379999999999995,3.1899999999999977
6,0,15,3,44.88,193.85,194.56,50.2,4.07,123.5,9.2,10.7,1254.99,159.2,16.85,44.41,188.36,157.93,43.9,5.52,113.6,8.6,12.5,1190.22,132.19,9.03,2,0.47000000000000597,36.629999999999995,5.489999999999981,6.300000000000004,-1.4499999999999993,0.5999999999999996,-1.8000000000000007,9.900000000000006,64.76999999999998,27.00999999999999,7.820000000000002,1.0329156385158398,0.8147020472168147,0.710000000000008,-30.430000000000007,31.140000000000015
3,4,8,0,51.19,220.63,214.21,51.8,5.16,119.1,10.7,10.1,1453.28,179.2,17.14,26.56,201.71,188.38,48.3,7.9,118.1,9.0,6.8,1339.94,148.32,19.83,1,24.63,25.830000000000013,18.919999999999987,3.5,-2.74,1.6999999999999993,3.3,1.0,113.33999999999992,30.879999999999995,-2.6899999999999977,1.0619701025249069,0.853827636593952,-6.4199999999999875,-13.330000000000013,6.910000000000025
11,1,18,0,50.37,181.05,173.5,52.3,8.84,120.2,9.5,13.2,1256.1,140.93,15.39,39.92,174.42,178.24,52.8,2.94,119.2,9.3,9.0,1285.52,136.07,15.04,1,10.449999999999996,-4.740000000000009,6.630000000000024,-0.5,5.9,0.1999999999999993,4.199999999999999,1.0,-29.420000000000073,4.860000000000014,0.3500000000000014,0.9947253184998671,0.9844793711969416,-7.550000000000011,3.8200000000000216,-11.370000000000033
5,2,13,0,55.01,202.81,180.82,48.7,5.82,111.4,10.3,10.6,1238.05,142.84,20.2,26.51,195.03,152.71,45.3,5.58,116.8,8.2,6.7,1348.4,119.8,16.21,1,28.499999999999996,28.109999999999985,7.780000000000001,3.4000000000000057,0.2400000000000002,2.1000000000000014,3.8999999999999995,-5.3999999999999915,-110.35000000000014,23.040000000000006,3.9899999999999984,0.927139366910764,0.7529707236837078,-21.99000000000001,-42.31999999999999,20.329999999999984
14,2,9,0,36.67,152.19,167.47,51.9,2.78,128.1,8.6,8.3,1173.19,137.12,11.84,26.88,186.94,151.36,53.9,10.74,122.3,9.2,7.0,1313.92,115.0,13.94,1,9.790000000000003,16.109999999999985,-34.75,-2.0,-7.960000000000001,-0.5999999999999996,1.3000000000000007,5.799999999999997,-140.73000000000002,22.120000000000005,-2.0999999999999996,0.8958488875655886,0.9945462254716982,15.280000000000001,-35.579999999999984,50.859999999999985
